FECHA,NOMBRE DE EMPRESAS,DEPARTAMENTO,Ciudad,Localidad,SECTOR,Horas/Reinversión,ID_Cliente,Puestos Medidos,Puesto 1,Puesto 2,Puesto 3,Puesto 4,Puesto 5,Puesto 6,Puesto 7,Puesto 8,Puesto 9,Puesto 10,Puesto 11,Puesto 12,Puesto 13,Puesto 14,Puesto 15,Puesto 16,Puesto 17,Puesto 18,Puesto 19,Puesto 20,Puesto 21,Puesto 22,Puesto 23,Puesto 24,Puesto 25,Puesto 26,Puesto 27,Puesto 28,Puesto 29,Puesto 30,Puesto 31,Puesto 32,Puesto 33,Puesto 34,Puesto 35,Puesto 36,Puesto 37,Puesto 38,Puesto 39,Puesto 40,Puesto 41,Puesto 42,Puesto 43,Puesto 44,Puesto 45,Puesto 46,Puesto 47,Puesto 48,Puesto 49,Puesto 50,Puesto 51,Puesto 52,Puesto 53,Puesto 54,Puesto 55,Puesto 56,Puesto 57,Puesto 58,Puesto 59,Puesto 60,Puesto 61,Puesto 62,Puesto 63,Puesto 64,Puesto 65,Puesto 66,Puesto 67,Puesto 68,Puesto 69,Puesto 70,Puesto 71,Puesto 72,Puesto 73,Puesto 74,Puesto 75,Puesto 76,Puesto 77,Puesto 78,Puesto 79,Puesto 80,Puesto 81,Puesto 82,Puesto 83,Puesto 84,Puesto 85,Puesto 86,Puesto 87,Puesto 88,Puesto 89,Puesto 90,Puesto 91,Puesto 92,Puesto 93,Puesto 94,Puesto 95,Puesto 96,Puesto 97,Puesto 98,Puesto 99,Puesto 100,Puesto 101,Puesto 102,Puesto 103,Puesto 104,Puesto 105,Puesto 106,Puesto 107,Puesto 108,Puesto 109,Puesto 110,Puesto 111,Puesto 112,Puesto 113,Puesto 114,Puesto 115,Puesto 116,Puesto 117,Puesto 118,Puesto 119,Puesto 120,Puesto 121,Puesto 122,Puesto 123,Puesto 124,Puesto 125,Puesto 126,Puesto 127,Puesto 128,Puesto 129,Puesto 130,Puesto 131,Puesto 132,Puesto 133,Puesto 134,Puesto 135,Puesto 136,Puesto 137,Puesto 138,Puesto 139,Puesto 140,Puesto 141,Puesto 142,Puesto 143,Puesto 144,Puesto 145,Puesto 146,Puesto 147,Puesto 148,Puesto 149,Puesto 150,Puesto 151,Puesto 152,Puesto 153,Puesto 154,Puesto 155,Puesto 156,Puesto 157,Puesto 158,Puesto 159,Puesto 160,Puesto 161,Puesto 162,Puesto 163,Puesto 164,Puesto 165,Puesto 166,Puesto 167,Puesto 168,Puesto 169,Puesto 170,Puesto 171,Puesto 172,Puesto 173,Puesto 174,Puesto 175,Puesto 176,Puesto 177,Puesto 178,Puesto 179,Puesto 180,Puesto 181,Puesto 182,Puesto 183,Puesto 184,Puesto 185,Puesto 186,Puesto 187
7/19/2023,NEIZOR GRISALES DUQUE,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,Industria manufacturera,7,Cliente 275,10,,,,,,,,,,,,,,,,,,,,,,,,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,
7/1/2023,NELSON  BARRIOS LOZANO,"Bogotá, Distrito Capital",Bogotá,Kennedy,Estatales,9,Cliente 276,12,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,715,,,,,,,,,,,,,,,,,,,,,,,486,,,,,,,,,,,,,,,,,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,543,,,,,,
11/27/2023,NELSON ANTONIO PACHON BELTRAN,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,"Consultoría en gestión empresarial, finanzas, recursos humanos y marketing",12,Cliente 277,15,,,,,,,,278,,,,,,,,,,,,,,425,,,,,,,,,,,,,,,1017,,,,,,,,,,,,,,410,,,,,,,,,,,,,,,339,,,,,,,,,,,,,,280,,,,,,,,,,,,,,482,,,,,,,,,,,,,,178,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,557,,,,,,,,,,,,,,560,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,327,,,,,,,
9/20/2023,NELSON DANIEL CARDENAS GARZON,Norte de Santander,Cúcuta,Cúcuta,Turismo y hostelería,3,Cliente 278,6,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,445,,,,,,,,,,,,,,,,547,,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,734,,,,,,,,,,,,,,,277,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,348
7/6/2023,NELSON GUILLERMO DIAZ IGUA,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,Industria manufacturera,5,Cliente 279,8,,,133,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,291,,,,,,,,,,,,,,302,,,,,,,,,,,,,,298,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,73,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,768,,,,,,,,,,,,
11/21/2023,NEUTRAL EQUIPMENT COLOMBIA SAS,"Bogotá, Distrito Capital",Bogotá,Mosquera,Comercio,10,Cliente 280,13,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,458,,,,,,,,,,,,,,,,,,,452,,,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,412,,,,,,,,,,,,,,,,,,,,340,,
5/23/2023,NEWRONA SAS,"Bogotá, Distrito Capital",Bogotá,Fontibón,Construcción,9,Cliente 281,12,,,,,,,,349,,,,,,,,,,,,,,,,1484,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,977,,,,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,795,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,348,,,,,,,
10/3/2023,NGC S.A.S,"Bogotá, Distrito Capital",Bogotá,Usme,TIC,10,Cliente 282,13,162,,,,,,,,,,,,,,,,,739,,,,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,735,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,1069,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,507,,,,,,,,,,,,,,,,,535,,,,,,,,,,,,,,,,,1571,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,
12/23/2023,NICOLAS BEDOYA CORREA,Tolima,Ibagué,Ibagué,Ganadería,7,Cliente 283,10,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,782,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,,,,,422,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,323,,,,,,,,,,,,,,,423,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,1406,,,,,,,,,,,,,,,,,340,,
6/1/2023,NIDIA LUCIA RODRIGUEZ GONZALEZ,Bolívar,Cartagena,Cartagena,Energía,9,Cliente 284,12,,,,240,,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,,,488,,,,,,,,,,,,,,,543,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,404,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,221,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,1062,,,,,,,,,,,
6/12/2023,NILSA OLIMPIA COY GONZALEZ,Valle del Cauca,Cali,Cali,Estatales,8,Cliente 285,11,,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,,,,,,798,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,,,,,,,320,,
9/14/2023,NIVER MANUEL MARTINEZ VARGAS,"Bogotá, Distrito Capital",Bogotá,Suba,Pesca y agricultura,9,Cliente 286,12,,,,,,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,593,,,,,,,,,,,,,,,,,,,704,,,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,,528,,,,,,,,,,,,,,,,,,775,,,,,,,,,,,,,,,,,,481,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,1071,,,,,,,,,,,,,,,,,,,,110,,,
11/28/2023,NUBIA MARCELA LOPEZ ESPITIA,Bolívar,Cartagena,Cartagena,Servicios financieros,9,Cliente 287,12,,,,215,,,,,,,,,,,,,,,,,,,991,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,331,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,463,,,,,,,,,,,,,,,,,,1043,,,,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,
5/5/2023,OLGA DEL SOCORRO CORREA FRANCO,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,Industria manufacturera,6,Cliente 288,9,,,119,,,,,,,,,,,,344,,,,,,,,,,,,335,,,,,,,,,,,,,338,,,,,,,,,,,,,993,,,,,,,,,,,,228,,,,,,,,,,,,489,,,,,,,,,,,,291,,,,,,,,,,,,233,,,,,,,,,,,,965,,,,,,,,,,,,294,,,,,,,,,,,,417,,,,,,,,,,,,320,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,966,,,,,,,,,
7/14/2023,OLGA GISELLA MOLINA SIERRA,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,Turismo y hostelería,2,Cliente 289,5,,,,,,,,,,,,,,350,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,714,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,491,,,,,,,,,,,,,,,,,104,,,
2/17/2023,OMAR ANDRES AVILA PERILLA,Nariño,Pasto,Pasto,Capacitación formal,7,Cliente 290,10,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,967,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,501,,,,,,,,,,,,,,,,,,762,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,232,
2/2/2023,OMAR BENAVIDES DAVILA,Atlántico,Barranquilla,Barranquilla,Industria manufacturera,7,Cliente 291,10,,,,,,,,,530,,,,,,,,,,,,,471,,,,,,,,,,,,,,423,,,,,,,,,,,,,593,,,,,,,,,,,,,206,,,,,,,,,,,,,,566,,,,,,,,,,,,,323,,,,,,,,,,,,,,322,,,,,,,,,,,,,455,,,,,,,,,,,,,140,,,,,,,,,,,,,156,,,,,,,,,,,,,167,,,,,,,,,,,,,1577,,,,,,,,,,,,,,,566,,,,
12/7/2023,OPUSCOL SAS,"Bogotá, Distrito Capital",Bogotá,Tunjuelito,Transporte y logística,12,Cliente 292,15,,,,,,,,,510,,,,,,,,,,,,,,,,293,,,,,,,,,,,,,,,,424,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,575,,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,574,,,,,,,,,,,,,,,1050,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,991,,,,,,,,,,,,,,,,,575,,,,,,
12/11/2023,ORTIZ NIETO MARTA LEONOR,Magdalena,Santa Marta,Santa Marta,Silvicultura,8,Cliente 293,11,,,,,,,,,,,469,,,,,,,,,,,,1030,,,,,,,,,,,,456,,,,,,,,,,,,,407,,,,,,,,,,,,,279,,,,,,,,,,,,328,,,,,,,,,,,,799,,,,,,,,,,,,233,,,,,,,,,,,,320,,,,,,,,,,,,301,,,,,,,,,,,,750,,,,,,,,,,,,345,,,,,,,,,,,,177,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,213,
8/16/2023,OSCAR ANTONIO MERCHAN SANCHEZ,Risaralda,Pereira,Pereira,TIC,7,Cliente 294,10,,,,,142,,,,,,,,,,,,,733,,,,,,,,,,,,,,132,,,,,,,,,,,,,532,,,,,,,,,,,,,325,,,,,,,,,,,,,,188,,,,,,,,,,,,,777,,,,,,,,,,,,,,228,,,,,,,,,,,,,769,,,,,,,,,,,,,350,,,,,,,,,,,,,552,,,,,,,,,,,,,454,,,,,,,,,,,,,1055,,,,,,,,,,,,,,,486,,,,,,,,
10/1/2023,OSCAR EMILIO GUTIERREZ RODRIGUEZ,Antioquia,Medellín,Medellín,Agricultura,11,Cliente 295,14,,,,,,,,335,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,481,,,,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,595,,,,,,,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,1061,,,,,,,,,,,
3/17/2023,PACIFIC SEA FOOD S.A.S. BIC,Huila,Neiva,Neiva,"Cultura, ocio y entretenimiento",9,Cliente 296,12,,,,,,,,,,,,,,,,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,483,,,,,,,,,,,,,,,,,,,,,,,,284,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,180,
9/14/2023,PACK AND GO SAS,Atlántico,Barranquilla,Barranquilla,Industria manufacturera,12,Cliente 297,15,,,,,,,,,,,,,,,346,,,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,,,,578,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,289,,,,,,,,,,,,,,,,,1031,,,,,,,,,,,,,,,,,453,,,,,,,,,,,,,,,,,1572,,,,,,,,,,,,,,,,,333,,
4/20/2023,PADEL AUDITORES SAS,"Bogotá, Distrito Capital",Bogotá,Bosa,TIC,11,Cliente 298,14,,,,,,172,,,,,,,,,,,,786,,,,,,,,,,,,558,,,,,,,,,,,,,316,,,,,,,,,,,,,51,,,,,,,,,,,,248,,,,,,,,,,,,277,,,,,,,,,,,,563,,,,,,,,,,,,339,,,,,,,,,,,,508,,,,,,,,,,,,475,,,,,,,,,,,,333,,,,,,,,,,,,536,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,496,,,,,,
4/16/2023,PAOLA ANDREA MARROQUIN GONZALEZ,"Bogotá, Distrito Capital",Bogotá,Puente Aranda,Investigación médica y tecnologías en salud,7,Cliente 299,10,,,108,,,,,,,,,,,,,,,,,,,,,,,328,,,,,,,,,,,,,,,,,,,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,,,,,,,,,,,,,,,,,491,,,,,,,,,,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,,,,,,
7/24/2023,PEDRO CALLEJAS MUÑOZ,Bolívar,Cartagena,Cartagena,Industria manufacturera,5,Cliente 300,8,,,,182,,,,,,,,,,,,,,772,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,534,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,547,,,,,,,,,,,,,,509,,,,,,,,,,,,,,295,,,,,,,,,,,,,,213,,,,,,,,,,,,,,,767,,,,,,,,,,,,,,77,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,1076,,,,,,,,,,,
3/16/2023,PLATA YA LIMITADA,"Bogotá, Distrito Capital",Bogotá,San Cristóbal,Silvicultura,8,Cliente 301,11,,,,238,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,431,,,,,,,,,,,,,,,,,,322,,,,,,,,,,,,,,,487,,,,,,,,,,,,,,,183,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,408,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,1024,,,,,,,,,,,
9/28/2023,POLLO ANDINO S.A. - EN REORGANIZACIÓN,"Bogotá, Distrito Capital",Bogotá,Chapinero,Investigación médica y tecnologías en salud,12,Cliente 302,15,,,,,,,,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,
9/22/2023,PORTAFOLIO E INFRAESTRUCTURA SAS,Huila,Neiva,Neiva,Investigación médica y tecnologías en salud,5,Cliente 303,8,,,,172,,,,,,,,,,,,,,779,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,511,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,500,,,,,,,,,,,,,,421,,,,,,,,,,,,,,296,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,715,,,,,,,,,,,,,,66,,,,,,,,,,,,,,191,,,,,,,,,,,,,,,950,,,,,,,,,,,
1/13/2023,PRODUCTOS DE BELLEZA ANA MARÍA S.A.S.,"Bogotá, Distrito Capital",Bogotá,Los Mártires,Comercio,10,Cliente 304,13,,,177,,,,,,,,,,,,,347,,,,,,,,,,,,,,427,,,,,,,,,,,,,318,,,,,,,,,,,,,55,,,,,,,,,,,,,,240,,,,,,,,,,,,,339,,,,,,,,,,,,,,212,,,,,,,,,,,,,703,,,,,,,,,,,,,286,,,,,,,,,,,,,709,,,,,,,,,,,,,332,,,,,,,,,,,,,58,,,,,,,,,,,,,,,1505,,,,,,,,,,
6/27/2023,PRODUCTOS LACTEOS PACO´S SAS,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,Transporte y logística,9,Cliente 305,12,,,156,,,,,,,,,,,,,,,,,,,,966,,,,,,,,,,,,,,,,,,,,299,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,951,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,1452,,,,,,,,,,,,,,,,,,,
11/1/2023,PROMOTORA Y COMERCIALIZADORA PINZON GALAN Y CIA S. EN C.,"Bogotá, Distrito Capital",Bogotá,Los Mártires,Industria manufacturera,3,Cliente 306,6,,,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,567,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,504,,,,
9/11/2023,RAFAEL ANTONIO BLANCO VARGAS,"Bogotá, Distrito Capital",Bogotá,Barrios Unidos,Turismo y hostelería,10,Cliente 307,13,,,116,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,316,,,,,,,,,,,,,,,,,,787,,,,,,,,,,,,,,,,,,597,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,
4/6/2023,RAFAEL ARMANDO MUÑOZ,Magdalena,Santa Marta,Santa Marta,Construcción,11,Cliente 308,14,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,1504,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,1015,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,
9/5/2023,RAPUNZEL S.A.S,"Bogotá, Distrito Capital",Bogotá,Engativá,Educación y salud,6,Cliente 309,9,,,,,,,,,,,442,,,,,,,,,,,,,1510,,,,,,,,,,,,,,159,,,,,,,,,,,,,409,,,,,,,,,,,,,289,,,,,,,,,,,,,,434,,,,,,,,,,,,,302,,,,,,,,,,,,,,557,,,,,,,,,,,,,174,,,,,,,,,,,,,990,,,,,,,,,,,,,573,,,,,,,,,,,,,215,,,,,,,,,,,,,60,,,,,,,,,,,,,,,275,,
1/4/2023,REDES Y SERVICIOS AMBIENTALES SAS,Tolima,Ibagué,Ibagué,Comercio,5,Cliente 310,8,,,,,,,,,498,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,454,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,565,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,568,,,,,,,,,,,,,,,1058,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,408,,,,,,
11/19/2023,REINER JAVIER SANCHEZ SANCHEZ,"Bogotá, Distrito Capital",Bogotá,Kennedy,Construcción,7,Cliente 311,10,,176,,,,,,,,,,,,,325,,,,,,,,,,,,,,339,,,,,,,,,,,,,249,,,,,,,,,,,,,989,,,,,,,,,,,,,,308,,,,,,,,,,,,,311,,,,,,,,,,,,,,190,,,,,,,,,,,,,343,,,,,,,,,,,,,189,,,,,,,,,,,,,584,,,,,,,,,,,,,67,,,,,,,,,,,,,179,,,,,,,,,,,,,,,1019,,,,,,,,,,,
1/9/2023,RENDER MAN PROJECT S A S,"Bogotá, Distrito Capital",Bogotá,Usaquén,Estatales,5,Cliente 312,8,178,,,,,,,,,,,,247,,,,,,,,,,,,342,,,,,,,,,,,,,160,,,,,,,,,,,,,515,,,,,,,,,,,,324,,,,,,,,,,,,336,,,,,,,,,,,,1516,,,,,,,,,,,,199,,,,,,,,,,,,316,,,,,,,,,,,,290,,,,,,,,,,,,531,,,,,,,,,,,,88,,,,,,,,,,,,,,246,,,,,,,,,,,,,,,1019,,,,,,,,,,,
11/12/2023,RISKS AND INTEGRAL SERVICES S A S,Magdalena,Santa Marta,Santa Marta,Ganadería,11,Cliente 313,14,,,,,125,,,,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,283,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,449,,,,,,,,,,,,,,,,,348,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,799,,,,,,,,,,,,
8/11/2023,RIVERA LOPEZ HAYDEE DEL VALLE,Atlántico,Barranquilla,Barranquilla,Capacitación formal,9,Cliente 314,12,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,207,,,,,,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,789,,,,,,,,,,,,,,,,,585,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,,,2068,,,,,,,,,,,,,,,,,249,
12/8/2023,RODRICA LTDA,"Bogotá, Distrito Capital",Bogotá,Los Mártires,Educación y salud,11,Cliente 315,14,165,,,,,,,,,,,,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,585,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,,583,,,,,,,,,,,,,,,,,,,,,296,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,
1/19/2023,RODRIGO ALONSO TENJO SUAREZ,Atlántico,Barranquilla,Barranquilla,Construcción,12,Cliente 316,15,,,,,,,,,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,748,,,,,,,,,,,,
3/12/2023,ROJAS MARTINEZ ANGIE LORENA,Nariño,Pasto,Pasto,TIC,8,Cliente 317,11,,,,,,,157,,,,,,,,,,,,321,,,,,,,,,,,,594,,,,,,,,,,,,,707,,,,,,,,,,,,,145,,,,,,,,,,,,325,,,,,,,,,,,,295,,,,,,,,,,,,544,,,,,,,,,,,,513,,,,,,,,,,,,349,,,,,,,,,,,,166,,,,,,,,,,,,345,,,,,,,,,,,,183,,,,,,,,,,,,,,439,,,,,,,,,,,,,,,405,,,,,
9/11/2023,ROMAN  GOMEZ URAN,"Bogotá, Distrito Capital",Bogotá,Antonio Nariño,Comercio,8,Cliente 318,11,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,776,,,,,,,,,,,,,,,,,,,,,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,
11/5/2023,ROQUE ESTUPIÑAN SERRANO,Santander,Bucaramanga,Bucaramanga,Construcción,6,Cliente 319,9,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471,,,,
5/22/2023,ROSA ANGELICA RODRIGUEZ TORRES,"Bogotá, Distrito Capital",Bogotá,Ciudad Bolívar,Ganadería,4,Cliente 320,7,,105,,,,,,,,,,,,284,,,,,,,,,,,,292,,,,,,,,,,,,,222,,,,,,,,,,,,,800,,,,,,,,,,,,286,,,,,,,,,,,,513,,,,,,,,,,,,189,,,,,,,,,,,,199,,,,,,,,,,,,771,,,,,,,,,,,,520,,,,,,,,,,,,701,,,,,,,,,,,,90,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,1479,,,,,,,,,,
